"decisions","boarded","queued_at_end","mean_wait_days","p90_wait_days","mean_wait_critical","mean_wait_standard","sorties_scheduled","sorties_flown","cancellation_rate","role4_peak","role4_peak_day","role4_peak_after_end","hold_total_bed_days","hold_evac_bed_days","hold_recovery_bed_days","hold_post_definitive_bed_days","hold_post_op_bed_days","hold_unexplained_bed_days","hold_evac_share","ventilated_holds","ventilated_hold_hours","replication","setting","value","arm","scenario"
127,127,0,0.882778531264989,4,0.879903695549373,0.886792452830189,4,3,0.25,79,30,0,351.916504964967,98,181.084278655606,59.0829492020295,13.7492771073309,0,0.278475145716044,13,23.7106594233708,13,"failure_probability",0.25,"reliability","moderate_intensity"
156,151,5,1.24084874798682,4,1.47183246991351,0.787939489307039,4,3,0.25,95,30,0,537.351145403803,137,297.710913544137,86.7007406337082,15.9394912259576,0,0.254954327671617,20,24.0216876459384,14,"failure_probability",0.25,"reliability","moderate_intensity"
151,151,0,0.382347764915781,1.92012301403547,0.39747154764079,0.347826086956522,4,3,0.25,108,30,0,326.133199307871,41,165.252085860611,89.8650768660194,30.0160365812407,5.6843418860808e-14,0.125715505465286,11,23.3757592981733,15,"failure_probability",0.25,"reliability","moderate_intensity"
174,135,39,3.1340085944627,8.43578926044181,4.08194750265474,2.05064984224323,4,2,0.5,92,25,-5,687.865400027658,419.656880346746,178.143176038208,94.7262275195982,18.9012639863687,-23.5621478632636,0.610085752721205,12,67.8855886239641,16,"failure_probability",0.25,"reliability","moderate_intensity"
110,84,26,17.4403247397264,25,20.6975801915497,14.9973831508589,4,1,0.75,84,30,0,801.415974896851,691.373855066558,49.9816497140353,43.2977045483634,16.7627655678942,1.13686837721616e-13,0.862690383923959,4,245.936064591817,17,"failure_probability",0.25,"reliability","moderate_intensity"
209,194,15,0.390184712791724,1.18705288538333,0.43236883594069,0.337209302325581,4,3,0.25,138,29,-1,365.222013396898,80.5442210623404,134.010019059863,115.194082384381,35.4736908903137,-5.6843418860808e-14,0.220534957116099,12,25.218371645013,18,"failure_probability",0.25,"reliability","moderate_intensity"
155,155,0,0.521302159115218,2,0.653783168417836,0.32258064516129,4,4,0,97,30,0,321.944521682211,58,170.166210905788,73.3861874477938,20.3921233286293,0,0.180155263077442,15,29.4335043955877,19,"failure_probability",0.25,"reliability","moderate_intensity"
112,112,0,0.398216673829804,1.29142575457579,0.591048768193105,0.111111111111111,4,4,0,74,30,0,333.875573009047,30,250.24956841358,42.8992148509196,10.726789744548,5.6843418860808e-14,0.0898538330600995,12,25.2082287444535,20,"failure_probability",0.25,"reliability","moderate_intensity"
101,101,0,5.79347811555139,14.8332004001037,6.45306250552561,4.93901651944842,4,2,0.5,86,30,0,614.826252978204,381,195.849603966688,28.2976525652305,9.67899644628591,-1.13686837721616e-13,0.619687266369067,8,24.164104312101,21,"failure_probability",0.25,"reliability","moderate_intensity"
165,126,39,3.89074116332343,11,4.38207247048686,3.23563275377218,4,2,0.5,103,25,-5,771.277270696298,471.911674018311,182.687984757684,91.9057755513853,24.7718363689183,0,0.611857359146958,10,29.7664535461574,22,"failure_probability",0.25,"reliability","moderate_intensity"
128,128,0,0.597951587215474,3,0.628509794677812,0.543478260869565,4,3,0.25,82,30,0,377.398623251818,68,237.649839633986,56.7594432905902,14.9893403272414,0,0.180180837476525,7,24.4346291713231,23,"failure_probability",0.25,"reliability","moderate_intensity"
108,108,0,0.934307486418359,5,0.890849362048967,1,4,3,0.25,69,29,-1,314.615679062141,96,173.531936506677,35.8863436917668,9.19739886369653,0,0.30513418875427,5,23.5450009592776,24,"failure_probability",0.25,"reliability","moderate_intensity"
168,166,2,1.0805751045436,4,1.11202974149594,1.04835328132414,4,3,0.25,100,30,0,412.600795061347,139,193.056684816739,63.7880154028757,16.7560948417326,5.6843418860808e-14,0.33688737797835,8,25.9723674003501,25,"failure_probability",0.25,"reliability","moderate_intensity"
179,179,0,0.258343692052056,1.01080396193006,0.241948167018545,0.296296296296296,4,4,0,124,30,0,387.043641392871,22,204.817546229081,131.213934453211,29.012160710579,5.6843418860808e-14,0.0568411353325109,18,24.1481040112598,26,"failure_probability",0.25,"reliability","moderate_intensity"
116,116,0,2.57578568511018,9,3.24703758269953,1.43621851013292,4,3,0.25,79,26,-4,413.805037889872,272,93.1113951491865,38.8062008066726,9.88744193401304,0,0.657314375356611,4,19.9583291133037,27,"failure_probability",0.25,"reliability","moderate_intensity"
147,138,9,3.17028430229795,10,3.3388900348081,2.87353821308008,4,3,0.25,94,30,0,636.056140506715,302,247.48472013365,69.471529508766,17.0998908642994,0,0.474800856036719,10,35.5465986036108,28,"failure_probability",0.25,"reliability","moderate_intensity"
215,213,2,2.16878666007241,5,2.98631353161808,0.695086904786135,4,4,0,144,23,-7,673.241158416976,361,155.344441171591,124.466347032242,32.4303702131436,0,0.53621201776914,24,26.7756224953865,29,"failure_probability",0.25,"reliability","moderate_intensity"
180,176,4,1.24573318235268,5,1.32216713998461,1.14516218546857,4,3,0.25,110,30,0,576.119278535423,170,267.188882769043,110.562304543324,28.3680912230564,0,0.295077783948081,8,28.3838957961127,30,"failure_probability",0.25,"reliability","moderate_intensity"
191,188,3,1.16946193856685,3.01834358351138,1.39449191531667,0.806913642692138,4,4,0,111,28,-2,569.002992394444,145,283.227991219422,109.317280856506,31.4577203185166,-1.13686837721616e-13,0.254831700251381,21,25.6375000501156,31,"failure_probability",0.25,"reliability","moderate_intensity"
133,133,0,2.7527847093102,8,2.89519006386254,2.56863985428561,4,3,0.25,90,29,-1,527.264738211967,264,184.915749553679,64.0682033774624,14.2807852808252,1.13686837721616e-13,0.500697241570266,13,34.4667451570731,32,"failure_probability",0.25,"reliability","moderate_intensity"
114,81,33,17.4182893099342,25,18.2146469539723,16.9245475706307,4,1,0.75,81,30,0,802.982402886387,659,84.5111712497216,46.0300230964683,13.4412085401973,-1.13686837721616e-13,0.820690462992924,2,205.790258325346,33,"failure_probability",0.25,"reliability","moderate_intensity"
164,159,5,0.495950038482634,2,0.631706936869163,0.2,4,4,0,117,28,-2,446.879252264954,49,252.533652305279,120.467267551236,24.8783324084395,-5.6843418860808e-14,0.109649306276023,21,24.3431802263436,34,"failure_probability",0.25,"reliability","moderate_intensity"
122,90,32,8.80782963762678,18,8.52398455816102,8.99705969060395,4,1,0.75,88,25,-5,804.23445556447,484.636351290227,229.674196485734,70.7454644741219,19.1784433143871,-2.27373675443232e-13,0.602605804733987,7,162.073311842297,35,"failure_probability",0.25,"reliability","moderate_intensity"
205,204,1,1.16166170882568,4,1.01446137368907,1.40444667716788,4,4,0,123,30,0,617.876077776374,149,306.625865570625,131.160724828038,31.0894873777098,0,0.241148679094722,17,29.4903081904695,36,"failure_probability",0.25,"reliability","moderate_intensity"
145,123,22,6.12113741490422,12.9859484137263,6.49966757630595,5.58674189292531,4,2,0.5,89,30,0,807.06456972394,497.482503401044,188.231408784792,89.759695412162,31.5909621259422,0,0.616409791810351,12,120.207491655374,37,"failure_probability",0.25,"reliability","moderate_intensity"
143,143,0,3.46407721518387,12,3.61085244366769,3.24262687045389,4,3,0.25,93,30,0,639.112559465231,396,151.806844881739,69.2020971302389,22.1036174532527,0,0.619609166077643,11,33.6806394024066,38,"failure_probability",0.25,"reliability","moderate_intensity"
160,158,2,3.99842757908309,12,3.6523194027947,4.46851480359419,4,3,0.25,112,30,0,748.516841001395,377,265.913831364739,83.5681072345211,22.0349024021348,-1.13686837721616e-13,0.503662682452989,10,55.5768773278554,39,"failure_probability",0.25,"reliability","moderate_intensity"
144,144,0,0.503728572514691,2,0.519211430526444,0.484375,4,4,0,92,30,0,313.784347001738,58,185.060404130649,55.8432061158661,14.8807367552234,0,0.184840322833818,13,24.4934138369744,40,"failure_probability",0.25,"reliability","moderate_intensity"
142,141,1,0.750819264808079,3,0.906500187792405,0.5,4,4,0,92,24,-6,320.382304553924,91,143.280575152516,68.9346241966861,17.1671052047224,5.6843418860808e-14,0.284035662102816,14,24.2975770047427,41,"failure_probability",0.25,"reliability","moderate_intensity"
178,174,4,0.735015179092284,3,0.876455522061809,0.552631578947368,4,3,0.25,111,30,0,400.686573016902,109,175.075635218388,92.9587368250929,23.6522009734216,0,0.272033073579938,14,25.7086570721161,42,"failure_probability",0.25,"reliability","moderate_intensity"
139,137,2,2.17408015593123,6,2.83082053401745,0.831410938510524,4,3,0.25,90,29,-1,610.412000528408,256,259.857900742974,79.3814640115272,15.172635773907,-1.13686837721616e-13,0.419388871415358,7,40.0609480009133,43,"failure_probability",0.25,"reliability","moderate_intensity"
139,138,1,0.313499974953224,1.04006136716896,0.216106008235528,0.402777777777778,4,3,0.25,76,29,-1,276.820849193439,37,178.77127539577,47.0236173183885,14.0259564792811,0,0.133660452627775,6,24.6912609224075,44,"failure_probability",0.25,"reliability","moderate_intensity"
199,185,14,0.746798125057433,3,1.20516345495949,0.103896103896104,4,3,0.25,125,27,-3,476.77691647937,136.253510273965,207.500066596657,107.774679649202,25.2486599595459,5.6843418860808e-14,0.285780425948663,23,21.750898758233,45,"failure_probability",0.25,"reliability","moderate_intensity"
166,165,1,0.78848316513525,4,0.789356336784763,0.787237611458739,4,4,0,116,26,-4,377.488608069978,102,177.900898697504,77.9663883157547,19.6213210567186,5.6843418860808e-14,0.270206829608727,17,22.9869613968279,46,"failure_probability",0.25,"reliability","moderate_intensity"
138,138,0,2.47227058947566,7,3.01563378968887,1.57363145066149,4,3,0.25,85,29,-1,565.321325884222,233,243.295665219162,67.0510361652254,21.9746244998348,1.13686837721616e-13,0.41215498041855,13,48.8256628244587,47,"failure_probability",0.25,"reliability","moderate_intensity"
155,153,2,0.802265208578877,3,0.769479093771519,0.857483928254428,4,4,0,92,26,-4,460.444564691118,100,267.832791998634,73.9501753926609,18.6615972998223,-5.6843418860808e-14,0.217181410463784,6,25.537810060572,48,"failure_probability",0.25,"reliability","moderate_intensity"
151,151,0,0.453056132472158,1.95119832954168,0.663766772764726,0.158730158730159,4,3,0.25,90,26,-4,396.384016588473,48,259.528924549884,70.7450514046119,18.1100406339765,0,0.12109469098456,15,24.3071160509623,49,"failure_probability",0.25,"reliability","moderate_intensity"
147,147,0,0.379473710040549,1.01369488832858,0.479308859951333,0.25,4,4,0,91,26,-4,455.938844663757,31,334.703160652369,69.3484849433295,20.8871990680592,0,0.0679915746658122,14,22.9467103065079,50,"failure_probability",0.25,"reliability","moderate_intensity"
124,124,0,3.0087536265778,11,2.1341056170942,4.07082620952218,4,3,0.25,92,30,0,563.341929036618,235,242.854906533538,70.7806926005253,14.7063299025539,0,0.417153398118046,17,36.1125474390951,1,"failure_probability",0.4,"reliability","moderate_intensity"
111,67,44,18.9110625403443,25.3533982838059,21.1028482590874,16.3657629959974,4,1,0.75,67,30,0,781.731751037166,703.515385953692,15.3030322692144,49.8340130320891,13.0793197821696,1.13686837721616e-13,0.899944750894793,4,126.689896532731,2,"failure_probability",0.4,"reliability","moderate_intensity"
176,164,12,1.95630638627683,5,2.34874907072439,1.31067487315342,4,3,0.25,107,30,0,601.49884525836,258,213.19982987197,106.685567780328,23.6134476060622,0,0.428928504242069,11,37.8806018134227,3,"failure_probability",0.4,"reliability","moderate_intensity"
194,85,109,14.1249689745691,19,12.5892291445591,15.0065973955008,4,1,0.75,72,26,-4,836.103614108997,517.039920884464,113.395640009993,153.309955867216,52.3580973473244,0,0.61839216116229,4,343.739983555938,4,"failure_probability",0.4,"reliability","moderate_intensity"
137,115,22,6.33285960300459,15,7.84292201152023,3.80438301200166,4,2,0.5,71,30,0,723.012403135204,504,85.7336532103298,103.052060676845,30.2266892480292,-1.13686837721616e-13,0.697083477149909,11,118.588985659705,5,"failure_probability",0.4,"reliability","moderate_intensity"
140,140,0,3.0957010977547,10.0296725827043,2.98413434317794,3.248869015055,4,3,0.25,96,23,-7,526.164135232762,277,165.820791764613,66.4260827516019,16.9172607165469,0,0.526451693400696,14,50.410073622838,6,"failure_probability",0.4,"reliability","moderate_intensity"
144,142,2,1.05675293517932,4,1.37998754937314,0.545454545454546,4,3,0.25,84,30,0,389.051863422999,140,159.231314811087,73.1792833696814,16.6412652422304,0,0.359849195344385,8,25.6683726308419,7,"failure_probability",0.4,"reliability","moderate_intensity"
140,125,15,0.479745071368065,2,0.402335193347335,0.584905660377358,4,2,0.5,76,25,-5,406.958260634055,69.5343260290193,241.634468935213,74.1692565230105,21.6202091468119,-5.6843418860808e-14,0.17086353259099,12,22.6952916626204,8,"failure_probability",0.4,"reliability","moderate_intensity"
177,165,12,3.12362573402251,8,3.5421090703216,2.47980521663929,4,3,0.25,116,30,0,684.817331743402,364,181.90071980214,107.806506266307,31.110105674955,0,0.531528603508518,19,41.2290904966103,9,"failure_probability",0.4,"reliability","moderate_intensity"
210,189,21,1.29145956280113,4,1.38542998960967,1.16616566038975,4,3,0.25,115,26,-4,650.971625762002,187.634115038432,303.215187687865,130.141052881761,29.9812701539439,1.13686837721616e-13,0.288237010052159,14,23.4990379878384,10,"failure_probability",0.4,"reliability","moderate_intensity"
187,184,3,0.816207080595958,3,0.91754443236784,0.643337480514513,4,4,0,114,28,-2,494.793389936553,118,244.352194449311,104.547680907593,27.8935145796496,1.13686837721616e-13,0.238483379931836,12,26.264258106602,11,"failure_probability",0.4,"reliability","moderate_intensity"
172,172,0,0.346095027069093,1.39234901087557,0.457294028557893,0.215189873417722,4,4,0,113,26,-4,341.79251541815,44,188.701549917676,87.8775068627808,21.2134586376931,0,0.128733070547699,13,23.8866075599484,12,"failure_probability",0.4,"reliability","moderate_intensity"
127,125,2,0.896902987765229,4,0.904345464870189,0.886792452830189,4,2,0.5,77,25,-5,352.004828343261,98.0883233782949,181.084278655606,59.0829492020295,13.7492771073309,0,0.278656187302758,13,23.7106594233708,13,"failure_probability",0.4,"reliability","moderate_intensity"
133,120,13,3.74114690481668,12,5.27968418057679,1.43334099117652,4,2,0.5,77,30,0,649.058202578742,309.550901583209,224.779091621366,87.9785218630686,26.7496875110985,-1.13686837721616e-13,0.476923179390303,14,74.149732285945,14,"failure_probability",0.4,"reliability","moderate_intensity"
115,78,37,3.651353944464,9,4.80761959768236,2.66026909884826,4,1,0.75,71,21,-9,689.380323875755,438.484416791638,161.787488408119,72.8642483488446,16.2441703271528,1.13686837721616e-13,0.636055891944292,11,68.3313559137127,15,"failure_probability",0.4,"reliability","moderate_intensity"
174,135,39,3.1340085944627,8.43578926044181,4.08194750265474,2.05064984224323,4,2,0.5,92,25,-5,687.865400027658,419.656880346746,178.143176038208,94.7262275195982,18.9012639863687,-23.5621478632636,0.610085752721205,12,67.8855886239641,16,"failure_probability",0.4,"reliability","moderate_intensity"
110,84,26,17.4403247397264,25,20.6975801915497,14.9973831508589,4,1,0.75,84,30,0,801.415974896851,691.373855066558,49.9816497140353,43.2977045483634,16.7627655678942,1.13686837721616e-13,0.862690383923959,4,245.936064591817,17,"failure_probability",0.4,"reliability","moderate_intensity"
163,131,32,1.50598079175127,5,2.19088574212056,0.670164581131116,4,2,0.5,88,28,-2,448.862016866036,248.153259510309,76.5041133679288,99.9627497461485,24.2418942416502,5.6843418860808e-14,0.552849762701954,13,32.1093510547505,18,"failure_probability",0.4,"reliability","moderate_intensity"
155,155,0,0.521302159115218,2,0.653783168417836,0.32258064516129,4,4,0,97,30,0,321.944521682211,58,170.166210905788,73.3861874477938,20.3921233286293,0,0.180155263077442,15,29.4335043955877,19,"failure_probability",0.4,"reliability","moderate_intensity"
112,112,0,0.398216673829804,1.29142575457579,0.591048768193105,0.111111111111111,4,4,0,74,30,0,333.875573009047,30,250.24956841358,42.8992148509196,10.726789744548,5.6843418860808e-14,0.0898538330600995,12,25.2082287444535,20,"failure_probability",0.4,"reliability","moderate_intensity"
101,101,0,5.79347811555139,14.8332004001037,6.45306250552561,4.93901651944842,4,2,0.5,86,30,0,614.826252978204,381,195.849603966688,28.2976525652305,9.67899644628591,-1.13686837721616e-13,0.619687266369067,8,24.164104312101,21,"failure_probability",0.4,"reliability","moderate_intensity"
165,126,39,3.89074116332343,11,4.38207247048686,3.23563275377218,4,2,0.5,103,25,-5,771.277270696298,471.911674018311,182.687984757684,91.9057755513853,24.7718363689183,0,0.611857359146958,10,29.7664535461574,22,"failure_probability",0.4,"reliability","moderate_intensity"
125,123,2,3.26499300458748,10,3.34477241165551,3.14033768104368,4,3,0.25,80,30,0,593.414662394835,306,212.823536593532,56.3470820325065,18.2440437687966,0,0.515659654861038,9,37.172281027295,23,"failure_probability",0.4,"reliability","moderate_intensity"
116,114,2,0.883339983763663,4.7,0.812686734493768,1,4,3,0.25,78,30,0,349.926010301051,97,192.6885354348,46.4105442282606,13.8269306379898,0,0.277201457292496,3,29.6060651924605,24,"failure_probability",0.4,"reliability","moderate_intensity"
130,90,40,1.44605478676661,4,1.22722115945599,1.59194387164036,4,1,0.75,54,17,-13,553.415929047969,340.153842808838,168.842304290275,37.5048128138301,6.91496913502517,0,0.614644112962195,4,26.5615155292409,25,"failure_probability",0.4,"reliability","moderate_intensity"
143,143,0,1.47346971629444,5.41486617905949,2.00190517122455,0.459736394591783,4,3,0.25,98,30,0,524.534097979725,118,269.570060890058,114.277862940081,22.6861741495857,0,0.224961542928256,19,61.8620278731748,26,"failure_probability",0.4,"reliability","moderate_intensity"
120,70,50,3.83076402798678,10.1,5.73322461175997,1.81639399810928,4,1,0.75,57,18,-12,577.131894473717,424.397890598699,111.445278041773,33.0889927599863,8.1997330732589,0,0.735356847650406,2,20.2647680621264,27,"failure_probability",0.4,"reliability","moderate_intensity"
147,138,9,3.17028430229795,10,3.3388900348081,2.87353821308008,4,3,0.25,94,30,0,636.056140506715,302,247.48472013365,69.471529508766,17.0998908642994,0,0.474800856036719,10,35.5465986036108,28,"failure_probability",0.4,"reliability","moderate_intensity"
215,213,2,2.16878666007241,5,2.98631353161808,0.695086904786135,4,4,0,144,23,-7,673.241158416976,361,155.344441171591,124.466347032242,32.4303702131436,0,0.53621201776914,24,26.7756224953865,29,"failure_probability",0.4,"reliability","moderate_intensity"
77,58,19,17.806943596606,25,18.7341152798083,17.4835116140936,4,1,0.75,58,30,0,760.761091806401,627,94.91772566932,26.3329913016923,12.5103748353885,-1.13686837721616e-13,0.82417464135976,3,399.575978312499,30,"failure_probability",0.4,"reliability","moderate_intensity"
191,188,3,1.16946193856685,3.01834358351138,1.39449191531667,0.806913642692138,4,4,0,111,28,-2,569.002992394444,145,283.227991219422,109.317280856506,31.4577203185166,-1.13686837721616e-13,0.254831700251381,21,25.6375000501156,31,"failure_probability",0.4,"reliability","moderate_intensity"
133,133,0,2.7527847093102,8,2.89519006386254,2.56863985428561,4,3,0.25,90,29,-1,527.264738211967,264,184.915749553679,64.0682033774624,14.2807852808252,1.13686837721616e-13,0.500697241570266,13,34.4667451570731,32,"failure_probability",0.4,"reliability","moderate_intensity"
114,81,33,17.4182893099342,25,18.2146469539723,16.9245475706307,4,1,0.75,81,30,0,802.982402886387,659,84.5111712497216,46.0300230964683,13.4412085401973,-1.13686837721616e-13,0.820690462992924,2,205.790258325346,33,"failure_probability",0.4,"reliability","moderate_intensity"
105,70,35,0.796511338581596,2,1.23908992091112,0.327898721997394,4,1,0.75,56,20,-10,532.332592332196,275.102190322079,202.34507134411,45.7670966538361,9.11823401217133,-1.13686837721616e-13,0.516786299175918,11,23.9577257212219,34,"failure_probability",0.4,"reliability","moderate_intensity"
122,90,32,8.80782963762678,18,8.52398455816102,8.99705969060395,4,1,0.75,88,25,-5,804.23445556447,484.636351290227,229.674196485734,70.7454644741219,19.1784433143871,-2.27373675443232e-13,0.602605804733987,7,162.073311842297,35,"failure_probability",0.4,"reliability","moderate_intensity"
158,141,17,4.54897885788292,15.2655816041333,6.11981111929046,2.95570613559812,4,2,0.5,84,30,0,753.732498036889,402,226.334505056519,98.6887723770271,26.7092206033434,0,0.533345717541723,13,109.789251184945,36,"failure_probability",0.4,"reliability","moderate_intensity"
145,123,22,6.12113741490422,12.9859484137263,6.49966757630595,5.58674189292531,4,2,0.5,89,30,0,807.06456972394,497.482503401044,188.231408784792,89.759695412162,31.5909621259422,0,0.616409791810351,12,120.207491655374,37,"failure_probability",0.4,"reliability","moderate_intensity"
112,82,30,15.534822726526,26,17.449810828393,14.0361363859343,4,1,0.75,82,30,0,807.140312268236,709.252579273331,44.6064779867528,36.3294575083285,16.9517974998236,1.13686837721616e-13,0.878722780281139,4,168.052574505453,38,"failure_probability",0.4,"reliability","moderate_intensity"
160,158,2,3.99842757908309,12,3.6523194027947,4.46851480359419,4,3,0.25,112,30,0,748.516841001395,377,265.913831364739,83.5681072345211,22.0349024021348,-1.13686837721616e-13,0.503662682452989,10,55.5768773278554,39,"failure_probability",0.4,"reliability","moderate_intensity"
144,144,0,0.503728572514691,2,0.519211430526444,0.484375,4,3,0.25,92,30,0,313.784347001738,58,185.060404130649,55.8432061158661,14.8807367552234,0,0.184840322833818,13,24.4934138369744,40,"failure_probability",0.4,"reliability","moderate_intensity"
142,141,1,0.750819264808079,3,0.906500187792405,0.5,4,4,0,92,24,-6,320.382304553924,91,143.280575152516,68.9346241966861,17.1671052047224,5.6843418860808e-14,0.284035662102816,14,24.2975770047427,41,"failure_probability",0.4,"reliability","moderate_intensity"
157,157,0,1.73756279783473,4,2.07136322265284,1.15194801745207,4,3,0.25,100,29,-1,494.322585692426,211,171.759232649581,89.120810317762,22.442542725083,0,0.426846771940311,13,37.6145344917724,42,"failure_probability",0.4,"reliability","moderate_intensity"
138,117,21,2.33611136315123,6,3.27654912855167,0.831410938510524,4,2,0.5,75,25,-5,633.736959572891,278.248769214964,260.423584893881,79.7357574900051,15.3288479740398,0,0.439060346744635,8,38.4592006661721,43,"failure_probability",0.4,"reliability","moderate_intensity"
144,140,4,1.23083905311201,5,1.31527458431774,1.16372363087155,4,2,0.5,81,30,0,361.847057961416,139,167.244422096157,42.3776083623705,13.2250275028883,0,0.384140196643029,7,29.175353334745,44,"failure_probability",0.4,"reliability","moderate_intensity"
199,185,14,0.746798125057433,3,1.20516345495949,0.103896103896104,4,3,0.25,125,27,-3,476.77691647937,136.253510273965,207.500066596657,107.774679649202,25.2486599595459,5.6843418860808e-14,0.285780425948663,23,21.750898758233,45,"failure_probability",0.4,"reliability","moderate_intensity"
123,119,4,4.98718928700896,11.6987347855184,5.74723834489029,4.00789530858495,4,2,0.5,78,30,0,704.93439765447,483,152.326964238985,54.5607181506174,15.0467152648677,0,0.685170140096848,9,23.1335634123211,46,"failure_probability",0.4,"reliability","moderate_intensity"
138,138,0,2.47227058947566,7,3.01563378968887,1.57363145066149,4,3,0.25,85,29,-1,565.321325884222,233,243.295665219162,67.0510361652254,21.9746244998348,1.13686837721616e-13,0.41215498041855,13,48.8256628244587,47,"failure_probability",0.4,"reliability","moderate_intensity"
130,77,53,1.44353281034585,5,0.920266937408541,1.90298577194933,4,1,0.75,65,12,-18,719.477506359494,431.155647097668,218.141860097099,57.4752394993466,12.7047596653806,0,0.599262163565454,7,25.8941443007988,48,"failure_probability",0.4,"reliability","moderate_intensity"
151,132,19,0.338856923782129,1.25070112226954,0.482348804711681,0.166666666666667,4,2,0.5,89,26,-4,416.804692996945,67.5135045185758,260.875846105629,70.5249264337463,17.8904159389935,5.6843418860808e-14,0.161978753245637,14,24.3392058303707,49,"failure_probability",0.4,"reliability","moderate_intensity"
146,134,12,1.24720652891819,5,1.57306260260376,0.868793023993001,4,2,0.5,81,25,-5,556.378376056257,98.8246709556748,339.957221935485,93.9365387673684,23.6599443977287,-2.27373675443232e-13,0.177621336861019,11,34.30289370235,50,"failure_probability",0.4,"reliability","moderate_intensity"
109,109,0,0.154089292899098,0.993654730197563,0.192780945107173,0.113207547169811,9,9,0,60,29,-1,233.555492999275,7,175.56333659638,43.6326914373761,7.35946496551884,-2.8421709430404e-14,0.029971463784077,8,24.5063454559941,1,"schedule_interval_days",3,"interval","moderate_intensity"
114,114,0,0.199213348653064,1,0.252564899346943,0.0625,9,9,0,74,30,0,141.765851746008,8,65.4064001650177,49.928574026393,18.4308775545973,0,0.0564310791454422,14,23.1033501485889,2,"schedule_interval_days",3,"interval","moderate_intensity"
205,205,0,0.185462479359409,1,0.239273972961441,0.0746268656716418,9,9,0,127,29,-1,288.216378835329,15,112.430805832807,125.445102631763,35.3404703707593,0,0.0520442317005522,17,24.3255532686224,3,"schedule_interval_days",3,"interval","moderate_intensity"
250,248,2,0.196521644746432,1,0.230544844345881,0.150943396226415,9,9,0,148,25,-5,598.184484744912,21,351.107847142467,176.250359534563,49.8262780678821,-1.13686837721616e-13,0.0351062264828804,20,22.3528777453365,4,"schedule_interval_days",3,"interval","moderate_intensity"
169,169,0,0.216386398776823,1,0.275399111651199,0.103448275862069,9,9,0,102,29,-1,307.877175425975,19,160.05319619638,104.946476010482,23.8775032191128,0,0.0617129216341285,14,23.5157939083035,5,"schedule_interval_days",3,"interval","moderate_intensity"
261,257,4,0.168261137880099,0.96695965510089,0.185457031303463,0.141263585205417,9,9,0,173,30,0,588.278759877319,7,358.781241855013,172.315069964051,50.1824480582538,0,0.011899120752651,19,24.6411737777464,6,"schedule_interval_days",3,"interval","moderate_intensity"
152,152,0,0.171215310143289,0.974545649191146,0.276641146602367,0.0657894736842105,9,9,0,88,30,0,255.866689340782,12,185.771352934585,47.7174944694758,10.377841936721,-2.8421709430404e-14,0.0468994226287014,12,24.1979669178581,7,"schedule_interval_days",3,"interval","moderate_intensity"
159,159,0,0.0849876187770279,0,0.104089419658886,0.0517241379310345,9,9,0,98,30,0,357.75165673562,4,239.052438849235,96.6166289288049,18.0825889575803,0,0.0111809405342769,8,24.5830929713166,8,"schedule_interval_days",3,"interval","moderate_intensity"
136,136,0,0.177909027120051,0.961209896081308,0.243320815522012,0.0754716981132075,9,9,0,99,24,-6,261.191756347424,6,165.69189091594,73.5714025172299,15.9284629142541,0,0.0229716285226824,15,24.9761080452477,9,"schedule_interval_days",3,"interval","moderate_intensity"
168,167,1,0.162803282336762,1,0.255278893376376,0.0714285714285714,9,9,0,96,30,0,400.413022445475,13,297.47002788408,71.5945006180542,18.3484939433407,0,0.0324664765411575,13,25.0150013474728,10,"schedule_interval_days",3,"interval","moderate_intensity"
139,139,0,0.0822846063114683,0,0.155784481750658,0.0138888888888889,9,9,0,86,30,0,278.524820967862,4,224.536807655542,39.6119152377517,10.3760980745681,0,0.0143613771515952,7,23.0462638173458,11,"schedule_interval_days",3,"interval","moderate_intensity"
194,193,1,0.128926049336784,0,0.216371543669559,0,9,9,0,131,30,0,384.553730801491,2,249.233543157786,107.632309261578,25.6878783821266,-5.6843418860808e-14,0.00520083369320479,16,23.0091419903992,12,"schedule_interval_days",3,"interval","moderate_intensity"
122,121,1,0.227085635527045,1,0.209153539172601,0.25531914893617,9,9,0,71,24,-6,310.778378436715,17,218.459537075996,59.8330218713543,15.4858194893649,5.6843418860808e-14,0.0547013601316597,10,21.0309054770406,13,"schedule_interval_days",3,"interval","moderate_intensity"
181,181,0,0.172921066599512,0.954054692854787,0.281096811716795,0.0659340659340659,9,9,0,96,30,0,419.768021887219,7,313.735341165619,77.3853382146421,21.6473425069571,5.6843418860808e-14,0.0166758772345949,18,22.7064918707145,14,"schedule_interval_days",3,"interval","moderate_intensity"
203,186,17,0.348752608418772,1.05200568036463,0.471586084517598,0.154266271262299,9,9,0,118,30,0,584.830393392043,0,418.254257540363,132.594936600044,33.9811992516367,-1.13686837721616e-13,0,16,50.0560281088665,15,"schedule_interval_days",3,"interval","moderate_intensity"
214,213,1,0.16421488587068,0.996059074295778,0.249841219217535,0,9,9,0,140,30,0,409.950350238421,2,203.654538187033,158.710480291062,45.5853317603258,0,0.00487863956900349,24,23.8232764442217,16,"schedule_interval_days",3,"interval","moderate_intensity"
