"stage","replication","day","n_decisions","daily_rate","cumulative_rate","intensity"
"Stabilisation",14,9,1,0,0.333333333333333,"Moderate intensity"
"Stabilisation",14,10,3,0,0.291666666666667,"Moderate intensity"
"Stabilisation",14,11,3,0,0.259259259259259,"Moderate intensity"
"Stabilisation",14,12,1,0,0.25,"Moderate intensity"
"Stabilisation",14,13,4,0,0.21875,"Moderate intensity"
"Stabilisation",14,14,6,0.333333333333333,0.236842105263158,"Moderate intensity"
"Stabilisation",14,15,0,NA,0.236842105263158,"Moderate intensity"
"Stabilisation",14,16,0,NA,0.236842105263158,"Moderate intensity"
"Stabilisation",14,17,0,NA,0.236842105263158,"Moderate intensity"
"Stabilisation",14,18,7,0.428571428571429,0.266666666666667,"Moderate intensity"
"Stabilisation",14,19,2,0,0.25531914893617,"Moderate intensity"
"Stabilisation",14,20,3,0.666666666666667,0.28,"Moderate intensity"
"Stabilisation",14,21,3,0.333333333333333,0.283018867924528,"Moderate intensity"
"Stabilisation",14,22,2,0.5,0.290909090909091,"Moderate intensity"
"Stabilisation",14,23,3,0.666666666666667,0.310344827586207,"Moderate intensity"
"Stabilisation",14,24,1,0,0.305084745762712,"Moderate intensity"
"Stabilisation",14,25,1,0,0.3,"Moderate intensity"
"Stabilisation",14,26,5,0.4,0.307692307692308,"Moderate intensity"
"Stabilisation",14,27,2,0.5,0.313432835820896,"Moderate intensity"
"Stabilisation",14,28,1,0,0.308823529411765,"Moderate intensity"
"Stabilisation",14,29,0,NA,0.308823529411765,"Moderate intensity"
"Stabilisation",14,30,2,0,0.3,"Moderate intensity"
"Stabilisation",15,1,0,NA,NA,"Moderate intensity"
"Stabilisation",15,2,1,0,0,"Moderate intensity"
"Stabilisation",15,3,6,0.333333333333333,0.285714285714286,"Moderate intensity"
"Stabilisation",15,4,1,1,0.375,"Moderate intensity"
"Stabilisation",15,5,3,0.333333333333333,0.363636363636364,"Moderate intensity"
"Stabilisation",15,6,6,0.5,0.411764705882353,"Moderate intensity"
"Stabilisation",15,7,2,0,0.368421052631579,"Moderate intensity"
"Stabilisation",15,8,4,0.5,0.391304347826087,"Moderate intensity"
"Stabilisation",15,9,5,0.2,0.357142857142857,"Moderate intensity"
"Stabilisation",15,10,4,0.25,0.34375,"Moderate intensity"
"Stabilisation",15,11,4,1,0.416666666666667,"Moderate intensity"
"Stabilisation",15,12,5,0.6,0.439024390243902,"Moderate intensity"
"Stabilisation",15,13,5,0.2,0.41304347826087,"Moderate intensity"
"Stabilisation",15,14,4,0,0.38,"Moderate intensity"
"Stabilisation",15,15,4,0.5,0.388888888888889,"Moderate intensity"
"Stabilisation",15,16,2,0,0.375,"Moderate intensity"
"Stabilisation",15,17,1,0,0.368421052631579,"Moderate intensity"
"Stabilisation",15,18,3,0.333333333333333,0.366666666666667,"Moderate intensity"
"Stabilisation",15,19,3,0.333333333333333,0.365079365079365,"Moderate intensity"
"Stabilisation",15,20,0,NA,0.365079365079365,"Moderate intensity"
"Stabilisation",15,21,7,0.714285714285714,0.4,"Moderate intensity"
"Stabilisation",15,22,5,0.2,0.386666666666667,"Moderate intensity"
"Stabilisation",15,23,5,0.4,0.3875,"Moderate intensity"
"Stabilisation",15,24,4,0.75,0.404761904761905,"Moderate intensity"
"Stabilisation",15,25,7,0.142857142857143,0.384615384615385,"Moderate intensity"
"Stabilisation",15,26,2,1,0.397849462365591,"Moderate intensity"
"Stabilisation",15,27,8,0.5,0.405940594059406,"Moderate intensity"
"Stabilisation",15,28,1,1,0.411764705882353,"Moderate intensity"
"Stabilisation",15,29,6,0.5,0.416666666666667,"Moderate intensity"
"Stabilisation",15,30,3,0,0.405405405405405,"Moderate intensity"
"Stabilisation",16,1,1,0,0,"Moderate intensity"
"Stabilisation",16,2,2,0.5,0.333333333333333,"Moderate intensity"
"Stabilisation",16,3,6,0.666666666666667,0.555555555555556,"Moderate intensity"
"Stabilisation",16,4,6,0.5,0.533333333333333,"Moderate intensity"
"Stabilisation",16,5,4,0.75,0.578947368421053,"Moderate intensity"
"Stabilisation",16,6,2,0.5,0.571428571428571,"Moderate intensity"
"Stabilisation",16,7,6,0.5,0.555555555555556,"Moderate intensity"
"Stabilisation",16,8,4,0.5,0.548387096774194,"Moderate intensity"
"Stabilisation",16,9,1,0,0.53125,"Moderate intensity"
"Stabilisation",16,10,0,NA,0.53125,"Moderate intensity"
"Stabilisation",16,11,1,0,0.515151515151515,"Moderate intensity"
"Stabilisation",16,12,3,0,0.472222222222222,"Moderate intensity"
"Stabilisation",16,13,1,0,0.459459459459459,"Moderate intensity"
"Stabilisation",16,14,4,0.5,0.463414634146341,"Moderate intensity"
"Stabilisation",16,15,3,0,0.431818181818182,"Moderate intensity"
"Stabilisation",16,16,0,NA,0.431818181818182,"Moderate intensity"
"Stabilisation",16,17,2,0,0.41304347826087,"Moderate intensity"
"Stabilisation",16,18,5,0.6,0.431372549019608,"Moderate intensity"
"Stabilisation",16,19,0,NA,0.431372549019608,"Moderate intensity"
"Stabilisation",16,20,11,0.363636363636364,0.419354838709677,"Moderate intensity"
"Stabilisation",16,21,1,1,0.428571428571429,"Moderate intensity"
"Stabilisation",16,22,2,1,0.446153846153846,"Moderate intensity"
"Stabilisation",16,23,7,0.428571428571429,0.444444444444444,"Moderate intensity"
"Stabilisation",16,24,1,1,0.452054794520548,"Moderate intensity"
"Stabilisation",16,25,1,0,0.445945945945946,"Moderate intensity"
"Stabilisation",16,26,5,0.6,0.455696202531646,"Moderate intensity"
"Stabilisation",16,27,3,0.333333333333333,0.451219512195122,"Moderate intensity"
"Stabilisation",16,28,2,1,0.464285714285714,"Moderate intensity"
"Stabilisation",16,29,2,0.5,0.465116279069767,"Moderate intensity"
"Stabilisation",16,30,3,0.333333333333333,0.460674157303371,"Moderate intensity"
"Stabilisation",17,1,1,0,0,"Moderate intensity"
"Stabilisation",17,2,2,0,0,"Moderate intensity"
"Stabilisation",17,3,3,0.666666666666667,0.333333333333333,"Moderate intensity"
"Stabilisation",17,4,1,0,0.285714285714286,"Moderate intensity"
"Stabilisation",17,5,4,0.5,0.363636363636364,"Moderate intensity"
"Stabilisation",17,6,4,0.25,0.333333333333333,"Moderate intensity"
"Stabilisation",17,7,5,0.2,0.3,"Moderate intensity"
"Stabilisation",17,8,2,0.5,0.318181818181818,"Moderate intensity"
"Stabilisation",17,9,4,0.25,0.307692307692308,"Moderate intensity"
"Stabilisation",17,10,3,0,0.275862068965517,"Moderate intensity"
"Stabilisation",17,11,4,0.75,0.333333333333333,"Moderate intensity"
"Stabilisation",17,12,1,0,0.323529411764706,"Moderate intensity"
"Stabilisation",17,13,0,NA,0.323529411764706,"Moderate intensity"
"Stabilisation",17,14,5,0.2,0.307692307692308,"Moderate intensity"
"Stabilisation",17,15,0,NA,0.307692307692308,"Moderate intensity"
"Stabilisation",17,16,2,0,0.292682926829268,"Moderate intensity"
"Stabilisation",17,17,7,0.428571428571429,0.3125,"Moderate intensity"
"Stabilisation",17,18,4,0.5,0.326923076923077,"Moderate intensity"
"Stabilisation",17,19,1,0,0.320754716981132,"Moderate intensity"
"Stabilisation",17,20,2,0,0.309090909090909,"Moderate intensity"
"Stabilisation",17,21,3,0.333333333333333,0.310344827586207,"Moderate intensity"
"Stabilisation",17,22,1,1,0.322033898305085,"Moderate intensity"
"Stabilisation",17,23,0,NA,0.322033898305085,"Moderate intensity"
"Stabilisation",17,24,1,0,0.316666666666667,"Moderate intensity"
"Stabilisation",17,25,3,0.333333333333333,0.317460317460317,"Moderate intensity"
"Stabilisation",17,26,0,NA,0.317460317460317,"Moderate intensity"
"Stabilisation",17,27,6,0.5,0.333333333333333,"Moderate intensity"
"Stabilisation",17,28,3,0.333333333333333,0.333333333333333,"Moderate intensity"
"Stabilisation",17,29,1,0,0.328767123287671,"Moderate intensity"
"Stabilisation",17,30,4,0,0.311688311688312,"Moderate intensity"
"Stabilisation",18,1,3,0,0,"Moderate intensity"
"Stabilisation",18,2,1,0,0,"Moderate intensity"
"Stabilisation",18,3,4,0.5,0.25,"Moderate intensity"
"Stabilisation",18,4,2,0,0.2,"Moderate intensity"
"Stabilisation",18,5,2,0,0.166666666666667,"Moderate intensity"
"Stabilisation",18,6,2,0,0.142857142857143,"Moderate intensity"
"Stabilisation",18,7,4,0.5,0.222222222222222,"Moderate intensity"
"Stabilisation",18,8,0,NA,0.222222222222222,"Moderate intensity"
"Stabilisation",18,9,3,0,0.19047619047619,"Moderate intensity"
"Stabilisation",18,10,5,0.6,0.269230769230769,"Moderate intensity"
"Stabilisation",18,11,2,1,0.321428571428571,"Moderate intensity"
"Stabilisation",18,12,2,0,0.3,"Moderate intensity"
"Stabilisation",18,13,1,0,0.290322580645161,"Moderate intensity"
"Stabilisation",18,14,5,0.2,0.277777777777778,"Moderate intensity"
"Stabilisation",18,15,1,0,0.27027027027027,"Moderate intensity"
"Stabilisation",18,16,2,0.5,0.282051282051282,"Moderate intensity"
"Stabilisation",18,17,4,0.75,0.325581395348837,"Moderate intensity"
"Stabilisation",18,18,3,0,0.304347826086957,"Moderate intensity"
"Stabilisation",18,19,0,NA,0.304347826086957,"Moderate intensity"
"Stabilisation",18,20,3,0,0.285714285714286,"Moderate intensity"
"Stabilisation",18,21,4,0.5,0.30188679245283,"Moderate intensity"
"Stabilisation",18,22,0,NA,0.30188679245283,"Moderate intensity"
"Stabilisation",18,23,1,0,0.296296296296296,"Moderate intensity"
"Stabilisation",18,24,4,0,0.275862068965517,"Moderate intensity"
"Stabilisation",18,25,1,0,0.271186440677966,"Moderate intensity"
"Stabilisation",18,26,2,0,0.262295081967213,"Moderate intensity"
"Stabilisation",18,27,1,1,0.274193548387097,"Moderate intensity"
"Stabilisation",18,28,3,0.333333333333333,0.276923076923077,"Moderate intensity"
"Stabilisation",18,29,3,0,0.264705882352941,"Moderate intensity"
"Stabilisation",18,30,2,0,0.257142857142857,"Moderate intensity"
"Stabilisation",19,1,0,NA,NA,"Moderate intensity"
"Stabilisation",19,2,5,0,0,"Moderate intensity"
"Stabilisation",19,3,4,0.5,0.222222222222222,"Moderate intensity"
"Stabilisation",19,4,5,0.4,0.285714285714286,"Moderate intensity"
"Stabilisation",19,5,3,0.666666666666667,0.352941176470588,"Moderate intensity"
"Stabilisation",19,6,0,NA,0.352941176470588,"Moderate intensity"
"Stabilisation",19,7,0,NA,0.352941176470588,"Moderate intensity"
"Stabilisation",19,8,1,0,0.333333333333333,"Moderate intensity"
"Stabilisation",19,9,1,0,0.315789473684211,"Moderate intensity"
"Stabilisation",19,10,2,0,0.285714285714286,"Moderate intensity"
"Stabilisation",19,11,6,0.5,0.333333333333333,"Moderate intensity"
"Stabilisation",19,12,2,0.5,0.344827586206897,"Moderate intensity"
"Stabilisation",19,13,7,0.571428571428571,0.388888888888889,"Moderate intensity"
"Stabilisation",19,14,6,0.166666666666667,0.357142857142857,"Moderate intensity"
"Stabilisation",19,15,3,0.333333333333333,0.355555555555556,"Moderate intensity"
"Stabilisation",19,16,7,0.285714285714286,0.346153846153846,"Moderate intensity"
"Stabilisation",19,17,2,0.5,0.351851851851852,"Moderate intensity"
"Stabilisation",19,18,2,0.5,0.357142857142857,"Moderate intensity"
"Stabilisation",19,19,0,NA,0.357142857142857,"Moderate intensity"
"Stabilisation",19,20,2,0,0.344827586206897,"Moderate intensity"
"Stabilisation",19,21,8,0.75,0.393939393939394,"Moderate intensity"
"Stabilisation",19,22,3,0.666666666666667,0.405797101449275,"Moderate intensity"
"Stabilisation",19,23,5,0,0.378378378378378,"Moderate intensity"
"Stabilisation",19,24,8,0.75,0.414634146341463,"Moderate intensity"
"Stabilisation",19,25,10,0.8,0.456521739130435,"Moderate intensity"
"Stabilisation",19,26,5,0.2,0.443298969072165,"Moderate intensity"
"Stabilisation",19,27,4,0.5,0.445544554455446,"Moderate intensity"
"Stabilisation",19,28,4,0.75,0.457142857142857,"Moderate intensity"
"Stabilisation",19,29,7,0.428571428571429,0.455357142857143,"Moderate intensity"
"Stabilisation",19,30,2,0.5,0.456140350877193,"Moderate intensity"
"Stabilisation",20,1,0,NA,NA,"Moderate intensity"
"Stabilisation",20,2,0,NA,NA,"Moderate intensity"
"Stabilisation",20,3,3,0,0,"Moderate intensity"
"Stabilisation",20,4,6,0.5,0.333333333333333,"Moderate intensity"
"Stabilisation",20,5,2,0,0.272727272727273,"Moderate intensity"
"Stabilisation",20,6,2,0,0.230769230769231,"Moderate intensity"
"Stabilisation",20,7,1,1,0.285714285714286,"Moderate intensity"
"Stabilisation",20,8,3,0.333333333333333,0.294117647058824,"Moderate intensity"
"Stabilisation",20,9,4,0.5,0.333333333333333,"Moderate intensity"
"Stabilisation",20,10,5,0.4,0.346153846153846,"Moderate intensity"
"Stabilisation",20,11,4,0.5,0.366666666666667,"Moderate intensity"
"Stabilisation",20,12,4,0.25,0.352941176470588,"Moderate intensity"
"Stabilisation",20,13,3,0,0.324324324324324,"Moderate intensity"
"Stabilisation",20,14,3,0.666666666666667,0.35,"Moderate intensity"
"Stabilisation",20,15,2,0.5,0.357142857142857,"Moderate intensity"
"Stabilisation",20,16,3,0.666666666666667,0.377777777777778,"Moderate intensity"
"Stabilisation",20,17,2,0.5,0.382978723404255,"Moderate intensity"
"Stabilisation",20,18,0,NA,0.382978723404255,"Moderate intensity"
"Stabilisation",20,19,8,0.25,0.363636363636364,"Moderate intensity"
"Stabilisation",20,20,2,0.5,0.368421052631579,"Moderate intensity"
"Stabilisation",20,21,2,0.5,0.372881355932203,"Moderate intensity"
"Stabilisation",20,22,8,0.75,0.417910447761194,"Moderate intensity"
"Stabilisation",20,23,1,0,0.411764705882353,"Moderate intensity"
"Stabilisation",20,24,10,0.7,0.448717948717949,"Moderate intensity"
"Stabilisation",20,25,2,0.5,0.45,"Moderate intensity"
"Stabilisation",20,26,1,1,0.45679012345679,"Moderate intensity"
"Stabilisation",20,27,4,0.75,0.470588235294118,"Moderate intensity"
"Stabilisation",20,28,1,0,0.465116279069767,"Moderate intensity"
"Stabilisation",20,29,2,1,0.477272727272727,"Moderate intensity"
"Stabilisation",20,30,2,0,0.466666666666667,"Moderate intensity"
"Stabilisation",21,1,1,0,0,"Moderate intensity"
"Stabilisation",21,2,2,0,0,"Moderate intensity"
"Stabilisation",21,3,0,NA,0,"Moderate intensity"
"Stabilisation",21,4,0,NA,0,"Moderate intensity"
"Stabilisation",21,5,1,0,0,"Moderate intensity"
"Stabilisation",21,6,4,0,0,"Moderate intensity"
"Stabilisation",21,7,5,0.2,0.0769230769230769,"Moderate intensity"
"Stabilisation",21,8,7,0.714285714285714,0.3,"Moderate intensity"
"Stabilisation",21,9,2,0.5,0.318181818181818,"Moderate intensity"
"Stabilisation",21,10,9,0.555555555555556,0.387096774193548,"Moderate intensity"
"Stabilisation",21,11,1,1,0.40625,"Moderate intensity"
"Stabilisation",21,12,1,1,0.424242424242424,"Moderate intensity"
"Stabilisation",21,13,2,0,0.4,"Moderate intensity"
"Stabilisation",21,14,1,0,0.388888888888889,"Moderate intensity"
"Stabilisation",21,15,0,NA,0.388888888888889,"Moderate intensity"
"Stabilisation",21,16,5,0.2,0.365853658536585,"Moderate intensity"
"Stabilisation",21,17,2,0.5,0.372093023255814,"Moderate intensity"
"Stabilisation",21,18,3,0,0.347826086956522,"Moderate intensity"
"Stabilisation",21,19,2,0,0.333333333333333,"Moderate intensity"
"Stabilisation",21,20,2,0,0.32,"Moderate intensity"
"Stabilisation",21,21,2,0,0.307692307692308,"Moderate intensity"
"Stabilisation",21,22,3,0,0.290909090909091,"Moderate intensity"
"Stabilisation",21,23,2,0.5,0.298245614035088,"Moderate intensity"
"Stabilisation",21,24,4,0.75,0.327868852459016,"Moderate intensity"
"Stabilisation",21,25,2,0,0.317460317460317,"Moderate intensity"
"Stabilisation",21,26,4,0.5,0.328358208955224,"Moderate intensity"
"Stabilisation",21,27,0,NA,0.328358208955224,"Moderate intensity"
"Stabilisation",21,28,3,0.333333333333333,0.328571428571429,"Moderate intensity"
"Stabilisation",21,29,4,0.5,0.337837837837838,"Moderate intensity"
"Stabilisation",21,30,0,NA,0.337837837837838,"Moderate intensity"
"Stabilisation",22,1,0,NA,NA,"Moderate intensity"
"Stabilisation",22,2,7,0.428571428571429,0.428571428571429,"Moderate intensity"
"Stabilisation",22,3,5,0.6,0.5,"Moderate intensity"
"Stabilisation",22,4,3,0.333333333333333,0.466666666666667,"Moderate intensity"
"Stabilisation",22,5,0,NA,0.466666666666667,"Moderate intensity"
"Stabilisation",22,6,2,0,0.411764705882353,"Moderate intensity"
"Stabilisation",22,7,6,0.666666666666667,0.478260869565217,"Moderate intensity"
"Stabilisation",22,8,6,0.666666666666667,0.517241379310345,"Moderate intensity"
"Stabilisation",22,9,2,0.5,0.516129032258065,"Moderate intensity"
"Stabilisation",22,10,5,0.6,0.527777777777778,"Moderate intensity"
"Stabilisation",22,11,1,0,0.513513513513513,"Moderate intensity"
"Stabilisation",22,12,3,0,0.475,"Moderate intensity"
"Stabilisation",22,13,1,0,0.463414634146341,"Moderate intensity"
"Stabilisation",22,14,4,0.5,0.466666666666667,"Moderate intensity"
"Stabilisation",22,15,5,0.8,0.5,"Moderate intensity"
"Stabilisation",22,16,4,0.25,0.481481481481481,"Moderate intensity"
"Stabilisation",22,17,3,0.666666666666667,0.491228070175439,"Moderate intensity"
"Stabilisation",22,18,2,1,0.508474576271186,"Moderate intensity"
"Stabilisation",22,19,2,1,0.524590163934426,"Moderate intensity"
"Stabilisation",22,20,6,1,0.567164179104478,"Moderate intensity"
"Stabilisation",22,21,7,0.571428571428571,0.567567567567568,"Moderate intensity"
"Stabilisation",22,22,3,0.666666666666667,0.571428571428571,"Moderate intensity"
"Stabilisation",22,23,4,0.5,0.567901234567901,"Moderate intensity"
"Stabilisation",22,24,5,0.4,0.558139534883721,"Moderate intensity"
"Stabilisation",22,25,4,0.75,0.566666666666667,"Moderate intensity"
"Stabilisation",22,26,2,0.5,0.565217391304348,"Moderate intensity"
"Stabilisation",22,27,0,NA,0.565217391304348,"Moderate intensity"
"Stabilisation",22,28,3,0,0.547368421052632,"Moderate intensity"
"Stabilisation",22,29,1,0,0.541666666666667,"Moderate intensity"
"Stabilisation",22,30,5,0.6,0.544554455445545,"Moderate intensity"
"Stabilisation",23,1,1,0,0,"Moderate intensity"
"Stabilisation",23,2,3,0.666666666666667,0.5,"Moderate intensity"
"Stabilisation",23,3,7,0.571428571428571,0.545454545454545,"Moderate intensity"
"Stabilisation",23,4,2,0,0.461538461538462,"Moderate intensity"
"Stabilisation",23,5,3,0.333333333333333,0.4375,"Moderate intensity"
"Stabilisation",23,6,1,0,0.411764705882353,"Moderate intensity"
"Stabilisation",23,7,3,0,0.35,"Moderate intensity"
"Stabilisation",23,8,2,0,0.318181818181818,"Moderate intensity"
"Stabilisation",23,9,4,0.5,0.346153846153846,"Moderate intensity"
"Stabilisation",23,10,2,0,0.321428571428571,"Moderate intensity"
"Stabilisation",23,11,4,0.25,0.3125,"Moderate intensity"
"Stabilisation",23,12,0,NA,0.3125,"Moderate intensity"
"Stabilisation",23,13,3,0.666666666666667,0.342857142857143,"Moderate intensity"
"Stabilisation",23,14,2,0.5,0.351351351351351,"Moderate intensity"
"Stabilisation",23,15,3,0.333333333333333,0.35,"Moderate intensity"
"Stabilisation",23,16,9,0.666666666666667,0.408163265306122,"Moderate intensity"
"Stabilisation",23,17,0,NA,0.408163265306122,"Moderate intensity"
"Stabilisation",23,18,0,NA,0.408163265306122,"Moderate intensity"
"Stabilisation",23,19,6,0.333333333333333,0.4,"Moderate intensity"
"Stabilisation",23,20,3,0,0.379310344827586,"Moderate intensity"
"Stabilisation",23,21,1,0,0.372881355932203,"Moderate intensity"
"Stabilisation",23,22,1,0,0.366666666666667,"Moderate intensity"
"Stabilisation",23,23,2,0,0.354838709677419,"Moderate intensity"
"Stabilisation",23,24,1,0,0.349206349206349,"Moderate intensity"
"Stabilisation",23,25,2,0,0.338461538461538,"Moderate intensity"
"Stabilisation",23,26,2,0,0.328358208955224,"Moderate intensity"
"Stabilisation",23,27,2,0.5,0.333333333333333,"Moderate intensity"
"Stabilisation",23,28,2,1,0.352112676056338,"Moderate intensity"
"Stabilisation",23,29,2,0.5,0.356164383561644,"Moderate intensity"
"Stabilisation",23,30,3,0.333333333333333,0.355263157894737,"Moderate intensity"
"Stabilisation",24,1,1,0,0,"Moderate intensity"
