"i","r2b_ot_q","r2e_ot_q","system_ot_q","transport_q","transport_util"
173,0,24.0743183160032,24.0743183160032,0.259284240504805,0.135698644872122
174,0,0.815997228284337,0.815997228284337,0.00305302117380214,0.0913813561491176
175,0,5.67085088350274,5.67085088350274,0.178685403324882,0.11792932807384
176,0,5.59825121880473,5.59825121880473,0.195753434721727,0.138225096525233
177,0,4.63744331797427,4.63744331797427,0.033078803306506,0.0965308199233287
178,0,1.22561208967697,1.22561208967697,0.0171831807607442,0.135966175748581
179,0,1.14584766739471,1.14584766739471,0.0475559008736081,0.145560802435714
180,0,16.0999876124389,16.0999876124389,0.384721391350195,0.145539459546456
181,0,10.0046518334018,10.0046518334018,0.0859040090411069,0.102692539004388
182,0,13.5253203187576,13.5253203187576,0.149421897773906,0.113251997056165
183,0,5.11663713048132,5.11663713048132,0.0963416568211672,0.139172227015206
184,0,3.21407698156144,3.21407698156144,0.0425641323233086,0.0883715864680576
185,0,9.48307551352317,9.48307551352317,0.0797687341462137,0.099910630840164
186,0,20.9021434928734,20.9021434928734,0.208710876459548,0.131674671302865
187,0,3.99699580604159,3.99699580604159,0.0447773676071155,0.165631791828904
188,0,20.9041155823522,20.9041155823522,0.393250906376842,0.158804011396793
189,0,2.37026966915032,2.37026966915032,0.0519171114588128,0.134085646260669
190,0,1.08347247283953,1.08347247283953,0.0308308271183464,0.199881402019784
191,0,14.0179843243781,14.0179843243781,0.198462145838632,0.134941997976328
192,0,10.6582587708158,10.6582587708158,0.13390214977978,0.115262416762852
193,0,5.30919716797562,5.30919716797562,0.130440982553405,0.108401439313581
194,0,3.21532964168692,3.21532964168692,0.0599229703044586,0.122279909293484
195,0,7.13788586428116,7.13788586428116,0.205826864743564,0.126646047952057
196,0,2.14430334804651,2.14430334804651,0.0566655888986867,0.100551124552638
197,0,11.9841707729545,11.9841707729545,0.224596701089645,0.142673844680161
198,0,2.0393144330708,2.0393144330708,0.105777975230419,0.123127182638418
199,0,6.81234218109776,6.81234218109776,0.0719845392976692,0.0989943324195319
200,0,0.623826583853992,0.623826583853992,0.0171984738643996,0.189877274087594
201,0,12.3354094773951,12.3354094773951,0.104611943113179,0.100795972454001
202,0,2.24422650262077,2.24422650262077,0.0747613448769332,0.0992257437014401
203,0,18.6843013633229,18.6843013633229,0.210442357017202,0.133330270248574
204,0,5.05973105765864,5.05973105765864,0.0381462165517714,0.196770650150676
205,0,13.1697419584592,13.1697419584592,0.131998740384667,0.128693762408963
206,0,12.1835477825869,12.1835477825869,0.163469484805603,0.139502046742523
207,0,11.6502842600362,11.6502842600362,0.155567158129267,0.12091410057595
208,0,9.12919603439017,9.12919603439017,0.152971583908511,0.113378501624501
209,0,1.33667274703798,1.33667274703798,0.0442990419006776,0.144618257880587
210,0,14.4811565239592,14.4811565239592,0.12940681803049,0.123699056298168
211,0,5.37359418375812,5.37359418375812,0.136266592720937,0.127484498272528
212,0,15.2495808186592,15.2495808186592,0.152467804233491,0.136176846460238
213,0,0.733197002926858,0.733197002926858,0.013009529257736,0.105238242601663
214,0,4.53937271766176,4.53937271766176,0.0714818659122686,0.164006933510985
215,0,7.61389350602512,7.61389350602512,0.132808041946914,0.120555557774209
216,0,8.00592531601506,8.00592531601506,0.0963740677654346,0.108111246841696
217,0,3.02558242388463,3.02558242388463,0.113501340301044,0.128468108864457
218,0,7.57274064496657,7.57274064496657,0.296354043360525,0.13889473401504
219,0,0.431358551107622,0.431358551107622,0.00166686073755051,0.16737264342439
220,0,28.8487144880057,28.8487144880057,0.400564478381731,0.164905458312472
221,0,1.27939820623588,1.27939820623588,0.000929998469274465,0.130752777558655
222,0,9.14349733334345,9.14349733334345,0.197408249276458,0.125979721824314
223,0,10.0587645293345,10.0587645293345,0.172424611187284,0.120870411406793
224,0,8.6845159705443,8.6845159705443,0.165806967099963,0.167358832781195
225,0,12.0444922938927,12.0444922938927,0.248548296538522,0.141602874944331
226,0,10.3887870345767,10.3887870345767,0.362887277471046,0.140538644336632
227,0,9.35581105317796,9.35581105317796,0.0873633627190103,0.103964038601939
228,0,0.677952538032416,0.677952538032416,0.0179229855297045,0.224297534827304
229,0,13.3234483163985,13.3234483163985,0.191623610432415,0.122203114746627
230,0,7.57256081081337,7.57256081081337,0.0994290973892835,0.108100881631882
231,0,6.43222312725691,6.43222312725691,0.111050164481272,0.108437608527502
