"hold_occupancy","hold_mean_queue","icu_occupancy","icu_mean_queue","total_rtd","total_dow","dispositions","in_theatre_share","post_definitive_icu_share","evac_decisions","never_evacuated","mean_evac_wait_days","role4_sustained","role4_peak","theatre_mean_queue","released_unrepaired","role4_operations","role4_theatre_minutes","replication","saturation_threshold"
0.643871377190808,0.296124723848659,0.94670056314722,3.41453418427755,2227,23,2970,0.105050505050505,0.246634356488961,2687,8,0.988448313473175,127.861538461538,240,14.9349828625057,382,1587,43456.3365299976,12,3
0.545305888678588,1.36762124131485,0.879104578554072,1.7027490994023,2306,22,2771,0.110429447852761,0.268346111719606,2497,3,0.701635271361196,88.5461538461538,183,1.00991871424213,229,1269,26389.7886392854,13,3
0.42578287432298,0.81627596529487,0.860979023980318,1.01827207161655,2033,13,2377,0.108119478334034,0.366666666666667,2144,0,0.2992504252271,86.496,157,0.872232964478501,158,1091,18301.5039668566,14,3
0.521013763525998,0,0.882492597015012,1.07247140116803,2185,12,2631,0.123147092360319,0.33276740237691,2340,1,0.267354588577901,88.5658914728682,154,1.7394521957631,158,1121,18379.9759262887,15,3
0.598595830108628,0.157612039911605,0.884897471465836,0.555021714753219,2200,17,2509,0.117178158628936,0.380239520958084,2238,0,0.2526536701367,97.256,155,0.919054493737584,101,900,11974.3610227256,16,3
0.549195953808991,0,0.881839150956328,2.03912809411668,2163,15,2540,0.112204724409449,0.334963325183374,2279,3,0.346574925780653,102.732283464567,182,2.77871494195692,203,1177,23940.8939304461,17,3
0.535940410527983,0,0.892978870602443,1.21754592835177,2199,17,2489,0.118923262354359,0.326678765880218,2213,0,0.294420167311172,104.333333333333,159,2.15383474877383,173,1046,20288.0955846898,18,3
0.602963973818776,0.0176532829480605,0.924860482031063,2.44242719094054,2150,19,2770,0.102888086642599,0.229897463572585,2513,3,0.502520715956623,124.65873015873,207,6.12759431303025,320,1406,35550.6662892875,19,3
0.523777036919942,0.0850708979327505,0.890744517734826,0.773183605714414,2006,18,2475,0.112727272727273,0.354593329432417,2227,0,0.257633972531578,96.816,166,1.29435172071856,118,1036,13615.0201565595,20,3
0.586844953965605,0.429437792347063,0.858308181842588,0.515791680078601,2096,13,2397,0.114309553608678,0.38954573739888,2141,2,0.244384818547915,84.3565891472868,160,0.960696572135133,125,910,14477.0998969095,21,3
0.503617267263363,0,0.890327032479012,0.914007824363449,2175,21,2703,0.103958564557899,0.249858677218768,2452,1,0.799092064731007,101.31007751938,183,1.88100827550588,256,1274,28767.7932490232,22,3
0.546714722314416,0,0.911018171504109,9.44085588220251,2139,17,2707,0.106390838566679,0.267048710601719,2444,0,0.790986810540308,121.80487804878,222,24.6227623939725,294,1374,33374.5466908488,23,3
0.525631640220353,0,0.853705853030857,0.997989423307037,2056,11,2282,0.114373356704645,0.386421319796954,2039,2,0.251024618584688,83.3779527559055,152,1.45848508739538,124,909,14682.2607061788,24,3
0.466605720366964,0,0.842930582914,0.620623232776994,2046,8,2326,0.119948409286328,0.385057471264368,2071,7,0.250781218766255,91.1640625,144,1.60362156384193,133,1008,14518.4674791776,25,3
0.440288508102096,0,0.824915017502076,0.645384687453708,2108,13,2446,0.112837285363859,0.353510895883777,2198,1,0.246356463502112,80.7016129032258,152,0.774766309035756,155,1011,17205.8030198113,26,3
0.487601917790477,0,0.897284519918711,0.5645105934413,2174,13,2645,0.110396975425331,0.327251995438997,2379,0,0.264756174340912,93.8015873015873,178,0.940785678196478,192,1240,22343.1524433797,27,3
0.500794013768728,0.00454515695211919,0.895113982712682,0.979992594106018,2084,9,2466,0.113949716139497,0.345074626865672,2207,1,0.25395016658164,98.3730158730159,176,2.49114720668351,152,1047,17362.4432853018,28,3
0.508713297041407,0.124178963781396,0.892896347042613,0.662219690604299,2341,15,2910,0.115120274914089,0.213097155126141,2621,0,0.841226186662938,94.6279069767442,212,1.14100079406034,350,1515,39950.7082413937,29,3
0.483678342227838,0,0.881102710684973,0.580000459055424,2098,10,2485,0.104627766599598,0.333136094674556,2245,0,0.314891462847598,79.424,174,1.22372231219235,191,1017,21446.7053256655,30,3
