"i","dow_count","dow_rate_r1","dow_rate_r2b","dow_rate_r2e","dow_rate_r2e_postop","dow_rate_ame_wait","time_to_surgery_mean","time_to_surgery_p90","r2b_dwell_mean","r2b_r2e_transit_mean","r2e_dwell_mean","ot_util_r2b","ot_util_r2e","r2b_surgery_count","r2e_surgery_count","r2b_ot_q","r2e_ot_q","r2e_icu_q","transport_q","rtd_rate_r1","rtd_rate_r2b","rtd_rate_r2e","r2b_bypass_rate","total_rtd","role4_peak_occupancy","role4_mean_occupancy","ame_sortie_demand","ame_wait_critical_mean","ame_wait_standard_mean","ame_backlog_critical_mean","ame_backlog_critical_peak","ame_backlog_standard_mean","ame_backlog_standard_peak","ame_sorties_flown","system_ot_q","transport_util"
400,1,0,0.00144092219020173,0,0.000360230547550432,0,2073.59518405068,6118.80969360027,4192.91491748455,34.9490198724318,4871.75230864254,0.100581118616509,0.42327572316317,56.2,153,0,0.916430690604742,0.132738544302001,0.00169954660113956,0.278458213256484,0.042507204610951,0.0536743515850144,0.31266846361186,208,92,34.6266666666667,28.2,7562.48304159185,8489.39241449244,11.6829975241313,22.8,18.5522829135699,40.2,2,0.916430690604742,0.116563018752022
401,0.4,0,0.0003933910306845,0,0,0.0003933910306845,2552.56723796932,6599.34573985159,4080.8425021862,35.3625717316522,5278.05319057782,0.100424089217893,0.502840618815881,56.2,159.6,0,1.46554949492446,0.0913554254445718,0.0178866721619217,0.280094413847364,0.0487804878048781,0.0436664044059795,0.257314974182444,189.4,91.25,26.9,28.6,7835.33511078255,8098.72921670513,12.8608196856459,23.6,25.1655737852909,47,1.4,1.46554949492446,0.205501294140061
402,0.6,0,0.00120481927710843,0,0,0,1797.40538695884,5446.81121914881,4222.0650430803,34.9869694597099,4235.23989112294,0.080784612522343,0.400639219836036,45,127,0,0.624928207208875,0.0538528087298252,0.000641162227998197,0.336144578313253,0.042570281124498,0.0578313253012048,0.304123711340206,217.4,81,26.6,28.2,8093.77873934388,8676.8094839916,11.8592256236117,24.2,15.6826408944305,35,1.8,0.624928207208875,0.204170214177056
403,0.6,0,0.00120481927710843,0,0,0,1797.40538695884,5446.81121914881,4222.0650430803,34.9869694597099,4235.23989112294,0.080784612522343,0.400639219836036,45,127,0,0.624928207208875,0.0538528087298252,0.000641162227998197,0.336144578313253,0.042570281124498,0.0578313253012048,0.304123711340206,217.4,81,26.6,28.2,8093.77873934388,8676.8094839916,11.8592256236117,24.2,15.6826408944305,35,1.8,0.624928207208875,0.204170214177056
404,0.6,0,0.00120481927710843,0,0,0,1797.40538695884,5446.81121914881,4222.0650430803,34.9869694597099,4235.23989112294,0.080784612522343,0.400639219836036,45,127,0,0.624928207208875,0.0538528087298252,0.000641162227998197,0.336144578313253,0.042570281124498,0.0578313253012048,0.304123711340206,217.4,81,26.6,28.2,8093.77873934388,8676.8094839916,11.8592256236117,24.2,15.6826408944305,35,1.8,0.624928207208875,0.204170214177056
405,0.8,0,0.000810701256586948,0,0.000405350628293474,0.000405350628293474,1348.39474297126,5150.8334198528,3826.16673212401,34.7310831024615,4448.71077925085,0.0875500433941038,0.257247669964241,51,111,0,0.0898147625394022,0.0816083523010954,0.000264984553909831,0.340494527766518,0.0425618159708148,0.0535062829347385,0.24950495049505,215.4,77.2,26.2333333333333,27.6,10226.8839109071,7759.62136184943,16.7700891804528,33.2,10.8841564305699,29.4,1.8,0.0898147625394022,0.140969794968419
406,1.6,0,0.00226073850791258,0,0.000376789751318764,0.000376789751318764,1735.60509482795,5655.77267071685,4240.39469754732,34.9068938871153,3950.07568678952,0.0857756246383336,0.301234278044396,48.6,116,0,0.121738226337228,0.0526400347074502,0.000292739960417292,0.34438583270535,0.0452147701582517,0.0561416729464959,0.307923771313942,236.6,87.2,32.5933333333333,28.4,8547.71267838467,5804.14144667482,15.9747442797454,35.4,10.2180488044487,26.6,1.8,0.121738226337228,0.180354120623392
407,1.6,0,0.00226073850791258,0,0.000376789751318764,0.000376789751318764,1735.60509482795,5655.77267071685,4240.39469754732,34.9068938871153,3950.07568678952,0.0857756246383336,0.301234278044396,48.6,116,0,0.121738226337228,0.0526400347074502,0.000292739960417292,0.34438583270535,0.0452147701582517,0.0561416729464959,0.307923771313942,236.6,87.2,32.5933333333333,28.4,8547.71267838467,5804.14144667482,15.9747442797454,35.4,10.2180488044487,26.6,1.8,0.121738226337228,0.180354120623392
408,0.6,0,0.00115295926210607,0,0,0,1322.03800166962,4588.41009654369,3521.02674996206,35.1544675276418,5966.88849864313,0.093499260641115,0.293027089442363,52,126.6,0,0.270757613738098,0.104158372761464,0.000538143366288088,0.342813220599539,0.0438124519600307,0.0288239815526518,0.155260469867211,216.2,66.5,12.8666666666667,26,14803.7304408049,12351.0250526958,21.7901451218926,34.2,14.3449282376275,29.2,1.2,0.270757613738098,0.134810630740529
409,0.6,0,0.00115295926210607,0,0,0,1322.03800166962,4588.41009654369,3521.02674996206,35.1544675276418,5966.88849864313,0.093499260641115,0.293027089442363,52,126.6,0,0.270757613738098,0.104158372761464,0.000538143366288088,0.342813220599539,0.0438124519600307,0.0288239815526518,0.155260469867211,216.2,66.5,12.8666666666667,26,14803.7304408049,12351.0250526958,21.7901451218926,34.2,14.3449282376275,29.2,1.2,0.270757613738098,0.134810630740529
410,0.4,0,0.000388802488335925,0.000388802488335925,0,0,1324.46858116824,4514.8417916094,3577.48934255571,35.2036630065077,5518.0274773719,0.093799839378731,0.295285164334072,50.8,124.6,0,0.249553848207657,0.0925799167845373,0.000506023468271485,0.347978227060653,0.0443234836702955,0.0357698289269051,0.144927536231884,220.2,73.5,18.0933333333333,26.8,11769.8492501367,9589.28273536912,21.0876308051933,35.6,12.1898373362498,26,1.4,0.249553848207657,0.165815526464827
411,0.6,0.000706214689265537,0.000353107344632768,0,0,0,2140.74711871153,5909.92918283777,3614.78371393098,34.5485967455879,5901.1892724782,0.103750240244378,0.523061735637984,62.6,155.6,0,1.47228798637765,0.0953699114923325,0.00099066916008525,0.284604519774011,0.0384887005649718,0.0360169491525424,0.206754530477759,203.4,72.4,20.92,28.2,16018.1201211921,11312.9031756105,24.3381116358368,44.8,16.1520045896003,36.2,1.4,1.47228798637765,0.189136776941768
412,0.4,0,0.000772797527047913,0,0,0,2177.7133604305,5860.9974084178,3276.21050995734,35.5665442951892,6465.48673176437,0.103495183095751,0.511681602458115,57.4,151.2,0,1.76655729944652,0.106273711085694,0.00734392838197261,0.300618238021638,0.0150695517774343,0.0340030911901082,0.164761904761905,181,65.25,12.6733333333333,27.8,16660.6620396286,12633.078194495,23.3741285299772,40.4,17.8809905918535,36.8,1,1.76655729944652,0.109615204120745
413,0.4,0,0.000772797527047913,0,0,0,2177.7133604305,5860.9974084178,3276.21050995734,35.5665442951892,6465.48673176437,0.103495183095751,0.511681602458115,57.4,151.2,0,1.76655729944652,0.106273711085694,0.00734392838197261,0.300618238021638,0.0150695517774343,0.0340030911901082,0.164761904761905,181,65.25,12.6733333333333,27.8,16660.6620396286,12633.078194495,23.3741285299772,40.4,17.8809905918535,36.8,1,1.76655729944652,0.109615204120745
414,0.4,0,0.000772797527047913,0,0,0,2177.7133604305,5860.9974084178,3276.21050995734,35.5665442951892,6465.48673176437,0.103495183095751,0.511681602458115,57.4,151.2,0,1.76655729944652,0.106273711085694,0.00734392838197261,0.300618238021638,0.0150695517774343,0.0340030911901082,0.164761904761905,181,65.25,12.6733333333333,27.8,16660.6620396286,12633.078194495,23.3741285299772,40.4,17.8809905918535,36.8,1,1.76655729944652,0.109615204120745
415,0.2,0,0.000404858299595142,0,0,0,1824.01047084795,5623.87142983716,3438.07333115788,35.4176817441442,5600.08816230189,0.100393343455845,0.465656405127195,57.6,147.2,0,0.95363470308724,0.0893700804886565,0.00100528093874231,0.308097165991903,0.0186234817813765,0.0562753036437247,0.182474226804124,189.2,80.8,28.7533333333333,28.4,10595.9356158891,6814.9313230953,21.6360152631156,44.8,8.69948801436293,20.6,2,0.95363470308724,0.0892327266692442
416,0.2,0,0.000404858299595142,0,0,0,1824.01047084795,5623.87142983716,3438.07333115788,35.4176817441442,5600.08816230189,0.100393343455845,0.465656405127195,57.6,147.2,0,0.95363470308724,0.0893700804886565,0.00100528093874231,0.308097165991903,0.0186234817813765,0.0562753036437247,0.182474226804124,189.2,80.8,28.7533333333333,28.4,10595.9356158891,6814.9313230953,21.6360152631156,44.8,8.69948801436293,20.6,2,0.95363470308724,0.0892327266692442
417,0.4,0,0.000882223202470225,0,0,0,1477.26482876754,5513.35162333888,3172.22622785514,34.6172329474096,5785.69327294831,0.0987390770751764,0.420243130238903,57.2,143.2,0,0.512593476264258,0.148972451269478,0.000262108444961735,0.280988089986767,0.0167622408469343,0.0644022937803264,0.193585337915235,164.2,74.6,26.6066666666667,27.8,11084.6889691182,6759.88002266364,21.6029105514278,41,7.57498314509929,16,2,0.512593476264258,0.190036956742669
418,0.4,0,0.000882223202470225,0,0,0,1477.26482876754,5513.35162333888,3172.22622785514,34.6172329474096,5785.69327294831,0.0987390770751764,0.420243130238903,57.2,143.2,0,0.512593476264258,0.148972451269478,0.000262108444961735,0.280988089986767,0.0167622408469343,0.0644022937803264,0.193585337915235,164.2,74.6,26.6066666666667,27.8,11084.6889691182,6759.88002266364,21.6029105514278,41,7.57498314509929,16,2,0.512593476264258,0.190036956742669
419,0.4,0,0.000882223202470225,0,0,0,1477.26482876754,5513.35162333888,3172.22622785514,34.6172329474096,5785.69327294831,0.0987390770751764,0.420243130238903,57.2,143.2,0,0.512593476264258,0.148972451269478,0.000262108444961735,0.280988089986767,0.0167622408469343,0.0644022937803264,0.193585337915235,164.2,77.4,27.06,27.8,11084.6889691182,6759.88002266364,21.6029105514278,41,7.57498314509929,16,2,0.512593476264258,0.190036956742669
420,0.4,0,0.000781860828772478,0,0,0,1952.94137506569,6088.91278710341,3553.87091163391,35.1002592131261,5670.5836154119,0.109610719458818,0.442594578325563,64,161,0,0.639987631763964,0.150565604580475,0.000470839744691545,0.279515246286161,0.0222830336200156,0.0566849100860047,0.211045364891519,183.4,81.8,29.7466666666667,28.2,10583.2198577182,6765.45153572059,20.0464402084178,40,9.30951744492164,23,2,0.639987631763964,0.15556212517624
421,0.6,0,0.000785545954438335,0.000392772977219167,0,0,1511.44156089692,5030.97923360714,3245.64428156447,34.7689655754714,5597.49943337692,0.0989540363345479,0.364616298508513,56.4,148.4,0,0.490379183826986,0.109800297298143,0.00112947364319379,0.322073841319717,0.0129615082482325,0.0600942655145326,0.174738841405508,201.2,78.6,30.76,28.2,10437.5116012191,7046.65949861586,21.1404858765923,41.6,8.46432592199734,24,2,0.490379183826986,0.147994154805747
422,0.6,0,0.000785545954438335,0.000392772977219167,0,0,1511.44156089692,5030.97923360714,3245.64428156447,34.7689655754714,5597.49943337692,0.0989540363345479,0.364616298508513,56.4,148.4,0,0.490379183826986,0.109800297298143,0.00112947364319379,0.322073841319717,0.0129615082482325,0.0600942655145326,0.174738841405508,201.2,78.6,30.76,28.2,10437.5116012191,7046.65949861586,21.1404858765923,41.6,8.46432592199734,24,2,0.490379183826986,0.147994154805747
423,0.2,0,0.000359712230215827,0,0,0,1572.70566301575,5376.25919039465,2726.64820347878,35.1716085395938,5436.83992426817,0.116974772114038,0.364316408972343,68.2,140.8,0,1.58789196284853,0.143526411617845,0.0132954911675043,0.335971223021583,0.0161870503597122,0.0557553956834532,0.172318973418882,226.8,85.8,32.14,28.4,9251.80472595485,6334.05183155171,17.0894725609737,36.6,9.48169509958719,26.2,2,1.58789196284853,0.118889967631534
424,0.2,0,0.000359712230215827,0,0,0,1572.70566301575,5376.25919039465,2726.64820347878,35.1716085395938,5436.83992426817,0.116974772114038,0.364316408972343,68.2,140.8,0,1.58789196284853,0.143526411617845,0.0132954911675043,0.335971223021583,0.0161870503597122,0.0557553956834532,0.172318973418882,226.8,80,31.54,28.4,9251.80472595485,6334.05183155171,17.0894725609737,36.6,9.48169509958719,26.2,2,1.58789196284853,0.118889967631534
425,0.2,0,0.000359712230215827,0,0,0,1572.70566301575,5376.25919039465,2726.64820347878,35.1716085395938,5436.83992426817,0.116974772114038,0.364316408972343,68.2,140.8,0,1.58789196284853,0.143526411617845,0.0132954911675043,0.335971223021583,0.0161870503597122,0.0557553956834532,0.172318973418882,226.8,80,31.54,28.4,9251.80472595485,6334.05183155171,17.0894725609737,36.6,9.48169509958719,26.2,2,1.58789196284853,0.118889967631534
426,0.6,0,0.000769822940723634,0,0,0.000384911470361817,1371.49905887195,5096.77010469532,2875.45317080569,34.5576650980685,5469.27379864905,0.111609756086678,0.397160596121136,61,151.4,0,0.924565457040261,0.188662873187817,0.00063011126626129,0.343341031562741,0.0204003079291763,0.0488837567359507,0.175609756097561,214.4,83.2,30.9333333333333,28.4,10663.7998185654,6125.26975685202,20.6490223787308,39.6,8.55565560545176,21.2,2,0.924565457040261,0.187403433402044
427,1.2,0,0.00162866449511401,0.000814332247557003,0,0,1167.33273796077,4341.58998334794,3088.09431899294,34.5356562062288,5583.29003344695,0.0915998739011065,0.26747926477734,60.6,134.4,0,0.143926640775292,0.104147655736295,0.000363956078963251,0.360342019543974,0.0219869706840391,0.0590390879478827,0.144787644787645,216.8,80.8,31.3066666666667,27.6,10175.5717351656,6893.01451306976,18.8957911583915,36.8,8.48729279275932,22.6,2,0.143926640775292,0.157911354996421
428,1.2,0,0.00162866449511401,0.000814332247557003,0,0,1167.33273796077,4341.58998334794,3088.09431899294,34.5356562062288,5583.29003344695,0.0915998739011065,0.26747926477734,60.6,134.4,0,0.143926640775292,0.104147655736295,0.000363956078963251,0.360342019543974,0.0219869706840391,0.0590390879478827,0.144787644787645,216.8,80.8,31.3066666666667,27.6,10175.5717351656,6893.01451306976,18.8957911583915,36.8,8.48729279275932,22.6,2,0.143926640775292,0.157911354996421
429,1.2,0,0.00162866449511401,0.000814332247557003,0,0,1277.29100871334,4584.71687886713,3061.58385496966,34.6582937705082,5691.44875750862,0.0943015416851863,0.278483707583484,61.4,133.8,0,0.326154340589536,0.242778692167439,0.000364204076155781,0.364413680781759,0.0223941368078176,0.0570032573289902,0.146914789422135,218,78.8,31.1666666666667,27,10207.1635013531,6730.60776895534,19.0840750751856,36.6,8.32618379002787,22.2,2,0.326154340589536,0.190799972580076
430,0.8,0,0.00104058272632674,0.000346860908775581,0,0,1767.14427826525,5715.67495801972,2842.06700866197,35.1316210544507,6653.39118619342,0.102359484497476,0.512626466779072,67.6,190.8,0,1.12487971536151,0.282954032128364,0.000744695781323335,0.323968088796393,0.0159556018036767,0.0440513354144988,0.125624553890079,221.4,88.4,33.0733333333333,26.8,11937.7011018219,8021.46460410728,25.299650064152,47.6,12.4293352407893,25.2,2,1.12487971536151,0.160407146321486
431,1.6,0,0.00260901975400671,0,0,0.000372717107715244,1700.57056576194,5300.69810573808,2924.76415154197,34.644860769986,6222.38507067608,0.108137236147652,0.435104382056234,74,165.2,0,1.05022756162641,0.160523984491039,0.0111386325479869,0.303019008572493,0.018263138278047,0.0469623555721208,0.0978571428571429,197.6,82,31.32,27.6,11124.7438238728,7584.95773308087,23.6740088031475,45.2,9.97014830647669,22.2,2,1.05022756162641,0.128905700549455
432,1.6,0,0.00260901975400671,0,0,0.000372717107715244,1700.57056576194,5300.69810573808,2924.76415154197,34.644860769986,6222.38507067608,0.108137236147652,0.435104382056234,74,165.2,0,1.05022756162641,0.160523984491039,0.0111386325479869,0.303019008572493,0.018263138278047,0.0469623555721208,0.0978571428571429,197.6,82,31.32,27.6,11124.7438238728,7584.95773308087,23.6740088031475,45.2,9.97014830647669,22.2,2,1.05022756162641,0.128905700549455
433,1.6,0,0.00260901975400671,0,0,0.000372717107715244,1700.57056576194,5300.69810573808,2924.76415154197,34.644860769986,6222.38507067608,0.108137236147652,0.435104382056234,74,165.2,0,1.05022756162641,0.160523984491039,0.0111386325479869,0.303019008572493,0.018263138278047,0.0469623555721208,0.0978571428571429,197.6,81.6,31.28,27.6,11124.7438238728,7584.95773308087,23.6740088031475,45.2,9.97014830647669,22.2,2,1.05022756162641,0.128905700549455
434,1.6,0,0.00260901975400671,0,0,0.000372717107715244,1700.57056576194,5300.69810573808,2924.76415154197,34.644860769986,6222.38507067608,0.108137236147652,0.435104382056234,74,165.2,0,1.05022756162641,0.160523984491039,0.0111386325479869,0.303019008572493,0.018263138278047,0.0469623555721208,0.0978571428571429,197.6,81.6,31.28,27.6,11124.7438238728,7584.95773308087,23.6740088031475,45.2,9.97014830647669,22.2,2,1.05022756162641,0.128905700549455
435,1.6,0,0.00260901975400671,0,0,0.000372717107715244,1700.57056576194,5300.69810573808,2924.76415154197,34.644860769986,6222.38507067608,0.108137236147652,0.435104382056234,74,165.2,0,1.05022756162641,0.160523984491039,0.0111386325479869,0.303019008572493,0.018263138278047,0.0469623555721208,0.0978571428571429,197.6,81.6,31.28,27.6,11124.7438238728,7584.95773308087,23.6740088031475,45.2,9.97014830647669,22.2,2,1.05022756162641,0.128905700549455
436,0,0,0,0,0,0,1464.00137604641,4921.14891101597,2792.46769815953,34.8427972448032,6334.92921552149,0.102514608898697,0.446096443134126,66,172.2,0,0.611136034629186,0.18799191763581,0.000872327048265448,0.333069620253165,0.0178006329113924,0.0506329113924051,0.113848768054376,203,84.6,31.5933333333333,28,11775.4795519031,8057.61597906472,24.5614186983286,46.2,10.8562793814037,24.2,2,0.611136034629186,0.117159235694025
437,0.4,0,0.0008424599831508,0,0,0,1546.59121016685,5307.52076375371,2814.88727808606,35.0746876104909,3593.24610436412,0.0927263110462076,0.445599436691005,59.6,165.6,0,0.775300129590572,0.083187705845,0.000836258741645337,0.312973883740522,0.0181128896377422,0.0741364785172704,0.0743657042869641,192.4,100.6,57.7266666666667,28,2117.649739334,1282.98387013009,5.87683809915803,23.4,1.74598872138709,14.8,4,0.775300129590572,0.161889867551689
438,0,0,0,0,0,0,1437.92955588781,4923.32028251911,2766.6633598831,35.0987285297001,3286.50963946395,0.0955875149480403,0.453984248388095,60.4,166.6,0,0.797224221577544,0.0835069182860946,0.000962520454579888,0.316964285714286,0.0150162337662338,0.0706168831168831,0.155218554861731,198.4,110.8,62.5866666666667,28.2,2327.42432568388,1158.09655900183,6.54614421257875,23.4,1.83183754737113,15.2,4,0.797224221577544,0.0815293543150041
439,0.8,0,0.000402576489533011,0.00120772946859903,0,0,1326.48131907184,4556.89573957152,2603.55147691829,34.875701026848,3487.81674963646,0.09956980974726,0.475668360957812,64.8,175,0,0.945155406680153,0.0920570594924253,0.00134363562229441,0.328099838969404,0.0201288244766506,0.0632045088566828,0.0870265914585012,204.4,109,59.6866666666667,27.6,2380.61779861779,1436.08609803153,6.98864977508566,24.6,1.98720706186444,15,4,0.945155406680153,0.168976500285066
440,0.2,0,0,0.000387897595034911,0,0,1380.87605790917,4809.43235006292,2553.99358447162,34.9249309745608,7646.16646160052,0.102077027625299,0.399678273956187,66,153,0,1.03037042833296,0.165230282932405,0.00106613317493633,0.327385570209465,0.0139643134212568,0.0411171450737005,0.142210144927536,197.2,37.8,23.08,24.6,3659.21151451481,3978.36004144271,9.97700284531831,19,3.14022354756914,7.2,4,1.03037042833296,0.197754816867436
