"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"p2_t_mid",0.0456315658521636,0.101370902854105,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2e_postop_hold_penalty",0.0124585483640068,0.0556937138594129,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p2_k",0.0115655522409911,0.0283575223238433,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2e_resus_factor",0.00718856857190401,0.0260500962514783,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2e_dcs1_factor",0.00628059319035135,0.0280876666252958,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p2_p_base",0.00605010120159359,0.0207194473240469,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2b_icu_penalty",0.00329613286583579,0.0147407543017601,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p3_flat",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2b_dcs_factor",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2e_dcs2_factor",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_return_interval_mode",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_post_reconstruction_return_rate",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_los_p1_surgical_mode",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_los_p1_nonsurgical_mode",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_los_p2_mode",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_los_p3_dnbi_mode",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"role4_icu_continuation_mode",0,0,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
