"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"r2b_resus_factor",4.4848294382503e-05,0.00014687657514914,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"p1_p_base",4.48216148417867e-05,0.000132448412909105,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"ame_failure_probability",4.36098122422172e-05,0.000142412469945092,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"fr_fill_mode_frac",4.3114669663439e-05,0.000131868843988897,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"p2_p_base",3.51282896134291e-05,0.000154834232801791,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2e_dcs1_factor",2.94464075382803e-05,0.000131688337897514,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"p2_t_mid",2.90996509317958e-05,0.000128485493530421,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"fr_fulfillment_lag_days",2.89744552022868e-05,0.000115405682698457,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r1_recovery_mode",2.06603126473084e-05,8.26022870295673e-05,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2b_pre_open_window",1.8319580264764e-05,6.96619210138915e-05,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r1_tccc_factor",1.75307948590213e-05,7.71773351032016e-05,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2e_postop_hold_penalty",1.58999364002544e-05,7.11066772577843e-05,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"p2_k",2.56744078070655e-06,7.58699276363268e-06,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"p2_p_max",2.14899704583607e-06,7.76630139882995e-06,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2b_dcs_factor",1.01004550861042e-06,4.51706083524252e-06,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2b_hold_mode",0,0,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"p3_flat",0,0,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2b_icu_penalty",0,0,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"pri3_dcs_rate",0,0,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
