"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"p2_p_base",0.0229592658661619,0.0910004069117902,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"r2e_postop_hold_penalty",0.0195207496597846,0.0683105701167733,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"p3_flat",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"r2b_dcs_factor",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"r2e_dcs2_factor",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_return_interval_mode",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_post_reconstruction_return_rate",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_los_p1_surgical_mode",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_los_p1_nonsurgical_mode",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_los_p2_mode",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_los_p3_dnbi_mode",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
"role4_icu_continuation_mode",0,0,20,"r2e_ot_q","C3, C4",4.34767374878282,6.20922378666816,0,FALSE,""
