"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"wia_spt_mean",0.00742144710938413,0.00973577068044858,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"dnbi_spt_mean",0.0070465187942636,0.00776291010395635,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"triage_p1_balance",0.00704123560229598,0.00898514194127074,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"r1_transport",0.00692799233442744,0.0091148158073281,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"kia_spt_mean",0.0068389367363407,0.00969019641247433,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"post_definitive_icu_mode",0.00679148465070063,0.00993194167554337,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"post_op_hold_mode",0.00633502110247872,0.00866385719620899,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"pri2_dcs_rate",0.00631905138058819,0.00776933770683662,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"dnbi_cbt_mean",0.00608405776751306,0.00829243440623095,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
"pri1_dcs_rate",0.00607855269021517,0.00979378853603937,20,"rtd_rate_r2b","C1, C2, C5",0.0617221780685556,0.0197731497919583,0,FALSE,""
